# File written from OrientationAnalysis Version 6.5.171.b0b162591
# DateTime: Thu Sep 19 14:51:58 2024
# X_STEP: 250.0
# Y_STEP: 250.0
# Z_STEP: 0.0
#
# X_MIN: 0.000000
# Y_MIN: 0.000000
# Z_MIN: 0.000000
#
# X_MAX: 50000.0
# Y_MAX: 40000.0
# Z_MAX: 0.0
#
# X_DIM: 200.0
# Y_DIM: 160
# Z_DIM: 0
#
# Phase_1: Primary
# Symmetry_1: 43
# Features_1: 10
#
# Num_Features: 10
#
# phi1 PHI phi2 x y z FeatureId PhaseId Symmetry
5.735418 0.771738 1.622451 18875.0 625.0 0.0 8 1 43
5.735418 0.771738 1.622451 19125.0 625.0 0.0 8 1 43
5.735418 0.771738 1.622451 19375.0 625.0 0.0 8 1 43
5.735418 0.771738 1.622451 19625.0 625.0 0.0 8 1 43
5.735418 0.771738 1.622451 19875.0 625.0 0.0 8 1 43
5.735418 0.771738 1.622451 20125.0 625.0 0.0 8 1 43
5.735418 0.771738 1.622451 20375.0 625.0 0.0 8 1 43
5.735418 0.771738 1.622451 20625.0 625.0 0.0 8 1 43
6.216023 2.418627 4.356298 20875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 21125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 21375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 21625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 21875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 22125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 22375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 22625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 22875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 23125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 23375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 23625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 23875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 24125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 24375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 24625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 24875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 25125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 25375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 25625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 25875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 26125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 26375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 26625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 26875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 27125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 27375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 27625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 27875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 28125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 28375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 28625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 28875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 29125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 29375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 29625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 29875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 30125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 30375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 30625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 30875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 31125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 31375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 31625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 31875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 32125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 32375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 32625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 32875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 33125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 33375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 33625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 33875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 34125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 34375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 34625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 34875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 35125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 35375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 35625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 35875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 36125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 36375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 36625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 36875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 37125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 37375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 37625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 37875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 38125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 38375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 38625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 38875.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 39125.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 39375.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 39625.0 625.0 0.0 4 1 43
6.216023 2.418627 4.356298 39875.0 625.0 0.0 4 1 43
5.735418 0.771738 1.622451 125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 1125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 1375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 1625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 1875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 2125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 2375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 2625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 2875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 3125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 3375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 3625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 3875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 4125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 4375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 4625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 4875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 5125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 5375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 5625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 5875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 6125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 6375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 6625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 6875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 7125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 7375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 7625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 7875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 8125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 8375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 8625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 8875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 9125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 9375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 9625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 9875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 10125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 10375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 10625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 10875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 11125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 11375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 11625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 11875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 12125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 12375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 12625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 12875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 13125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 13375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 13625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 13875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 14125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 14375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 14625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 14875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 15125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 15375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 15625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 15875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 16125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 16375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 16625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 16875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 17125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 17375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 17625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 17875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 18125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 18375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 18625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 18875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 19125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 19375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 19625.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 19875.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 20125.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 20375.0 875.0 0.0 8 1 43
5.735418 0.771738 1.622451 20625.0 875.0 0.0 8 1 43
6.216023 2.418627 4.356298 20875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 21125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 21375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 21625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 21875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 22125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 22375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 22625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 22875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 23125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 23375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 23625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 23875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 24125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 24375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 24625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 24875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 25125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 25375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 25625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 25875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 26125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 26375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 26625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 26875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 27125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 27375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 27625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 27875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 28125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 28375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 28625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 28875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 29125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 29375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 29625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 29875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 30125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 30375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 30625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 30875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 31125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 31375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 31625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 31875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 32125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 32375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 32625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 32875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 33125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 33375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 33625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 33875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 34125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 34375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 34625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 34875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 35125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 35375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 35625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 35875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 36125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 36375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 36625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 36875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 37125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 37375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 37625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 37875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 38125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 38375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 38625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 38875.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 39125.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 39375.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 39625.0 875.0 0.0 4 1 43
6.216023 2.418627 4.356298 39875.0 875.0 0.0 4 1 43
5.735418 0.771738 1.622451 125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 1125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 1375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 1625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 1875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 2125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 2375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 2625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 2875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 3125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 3375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 3625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 3875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 4125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 4375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 4625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 4875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 5125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 5375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 5625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 5875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 6125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 6375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 6625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 6875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 7125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 7375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 7625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 7875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 8125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 8375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 8625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 8875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 9125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 9375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 9625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 9875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 10125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 10375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 10625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 10875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 11125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 11375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 11625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 11875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 12125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 12375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 12625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 12875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 13125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 13375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 13625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 13875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 14125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 14375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 14625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 14875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 15125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 15375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 15625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 15875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 16125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 16375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 16625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 16875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 17125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 17375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 17625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 17875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 18125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 18375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 18625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 18875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 19125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 19375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 19625.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 19875.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 20125.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 20375.0 1125.0 0.0 8 1 43
5.735418 0.771738 1.622451 20625.0 1125.0 0.0 8 1 43
6.216023 2.418627 4.356298 20875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 21125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 21375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 21625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 21875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 22125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 22375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 22625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 22875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 23125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 23375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 23625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 23875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 24125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 24375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 24625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 24875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 25125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 25375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 25625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 25875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 26125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 26375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 26625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 26875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 27125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 27375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 27625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 27875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 28125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 28375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 28625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 28875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 29125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 29375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 29625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 29875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 30125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 30375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 30625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 30875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 31125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 31375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 31625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 31875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 32125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 32375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 32625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 32875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 33125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 33375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 33625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 33875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 34125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 34375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 34625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 34875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 35125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 35375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 35625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 35875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 36125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 36375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 36625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 36875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 37125.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 37375.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 37625.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 37875.0 1125.0 0.0 4 1 43
6.216023 2.418627 4.356298 38125.0 1125.0 0.0 4 1 43
